Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
545;1706201654.875258048;1900.409058;5394.761230;193.057007;7488.227539
546;1706201654.895318479;1863.817017;5870.392090;196.369003;7930.578125
547;1706201654.915377540;1982.547974;6283.518066;193.039993;8459.106445
548;1706201654.935438011;1894.989014;5427.168945;192.223007;7514.380859
549;1706201654.955496581;1891.063965;5540.798828;193.046997;7624.909668
550;1706201654.975556042;1931.837036;5422.785156;192.158997;7546.781250
551;1706201654.995616623;1914.260986;5761.211914;195.522003;7870.995117
552;1706201655.015677044;1926.477051;6136.394043;196.966003;8259.836914
553;1706201655.035737054;1922.489990;5922.316895;191.813004;8036.620117
554;1706201655.055797015;1935.030029;5650.016113;192.223007;7777.269531
555;1706201655.075857386;1916.046021;5532.986816;192.223007;7641.255859
556;1706201655.095918017;1928.897949;5947.894043;196.352005;8073.144043
557;1706201655.115978038;2019.668945;5320.699219;191.007996;7531.375977
558;1706201655.136039208;1945.180054;5892.257812;191.307999;8028.746094
559;1706201655.156099399;1877.365967;5287.367188;194.309006;7359.041992
560;1706201655.176159310;1905.063965;6194.244141;194.278000;8293.585938
561;1706201655.196219451;1982.645996;5582.074219;193.074005;7757.794434
562;1706201655.216279462;1885.952026;5463.451172;192.175995;7541.579102
563;1706201655.236340302;1876.568970;5971.830078;192.190002;8040.588867
564;1706201655.256400083;1954.787964;5338.877930;196.320999;7489.986816
565;1706201655.276460264;1939.951050;6143.316895;193.057007;8276.325195
566;1706201655.296520715;1929.349976;5965.594238;196.384003;8091.328125
567;1706201655.316580225;1933.490967;5391.279785;192.237000;7517.007812
568;1706201655.336639256;1912.586060;5938.357910;193.057007;8044.000977
569;1706201655.356698347;1938.412964;5323.898926;192.244003;7454.556152
570;1706201655.376759938;1928.061035;5779.833984;188.947998;7896.843262
571;1706201655.396820339;1991.327026;5680.537109;191.884003;7863.748047
572;1706201655.416880279;1913.975952;5392.797852;193.057007;7499.831055
573;1706201655.436940540;1915.442017;5933.241211;193.009003;8041.691895
574;1706201655.457001381;1869.967041;5442.262207;190.994003;7503.223633
575;1706201655.477061352;1945.911987;5966.312988;191.001007;8103.226074
576;1706201655.497121803;1879.593018;6258.058105;193.104996;8330.755859
577;1706201655.517181503;1952.145996;5762.792969;192.223007;7907.162109
578;1706201655.537241684;1924.785034;5695.800781;193.057007;7813.643066
579;1706201655.557300905;1967.923950;5368.117188;193.074005;7529.115234
580;1706201655.577361236;1908.521973;5862.856934;193.074005;7964.453125
581;1706201655.597422156;1967.119995;6271.849121;193.968994;8432.938477
582;1706201655.617481387;1850.881958;5253.143066;193.095001;7297.120117
583;1706201655.637542258;1971.843994;5619.480957;192.145004;7783.469727
584;1706201655.657601569;1932.204956;5441.216797;193.026001;7566.447754
585;1706201655.677661439;1899.406982;5908.472168;195.171997;8003.050781
586;1706201655.697722700;1916.630005;6145.972168;189.779007;8252.380859
587;1706201655.717782571;1900.927979;5791.416992;193.074005;7885.418945
588;1706201655.737842182;1853.380005;5754.312988;193.046997;7800.739746
589;1706201655.757901552;1903.833984;6218.861816;196.389999;8319.085938
590;1706201655.777961673;1942.932007;5846.959961;192.253998;7982.145996
591;1706201655.798022354;1912.715942;5374.312012;194.619995;7481.647949
592;1706201655.818080765;1968.472046;5598.280762;193.057007;7759.810059
593;1706201655.838125894;1944.220947;5320.257812;193.406998;7457.885742
594;1706201655.858184085;1936.510986;6267.485840;193.039993;8397.037109
595;1706201655.878243405;1927.913940;5883.992188;195.541000;8007.447266
596;1706201655.898302916;1821.307983;5436.597168;193.039993;7450.945312
597;1706201655.918362417;1974.673950;5960.375000;191.914993;8126.963867
598;1706201655.938423158;1935.665039;5351.615234;192.205994;7479.486328
599;1706201655.958481798;1880.970947;6135.247070;193.112000;8209.330078
600;1706201655.978542159;1892.147949;5970.693848;195.503006;8058.344727
601;1706201656.002157814;1728.803955;2623.487061;193.059998;4545.351074
602;1706201656.022230466;1755.416992;2614.906982;194.270996;4564.594727
603;1706201656.042292137;1567.725952;2619.927979;196.352005;4384.005859
604;1706201656.062351097;1581.994019;2610.680908;193.009003;4385.684082
605;1706201656.082410428;1548.937988;2611.645996;192.237000;4352.821289
606;1706201656.102469839;1570.302002;2612.445068;190.962997;4373.709961
607;1706201656.122528949;1574.488037;2608.996094;196.352005;4379.835938
608;1706201656.142587660;1585.967041;2612.295898;194.304993;4392.567871
