Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
294;1706289301.148408534;1990.177979;4453.521973;194.634995;6638.334961
295;1706289301.172468873;1899.218994;5052.043945;191.309006;7142.572266
296;1706289301.196529602;1866.134033;5080.062988;190.410004;7136.607422
297;1706289301.220589222;1913.001953;5103.973145;194.587997;7211.562988
298;1706289301.244648441;1923.331055;4668.123047;190.016006;6781.470215
299;1706289301.268698039;1966.369019;4601.979004;191.324997;6759.673340
300;1706289301.292758008;1938.133057;4392.520996;192.158997;6522.813477
301;1706289301.316816598;1954.717041;4216.169922;191.309006;6362.196289
302;1706289301.340877377;1932.784058;4266.168945;191.307999;6390.261230
303;1706289301.364936726;1909.062012;4124.553223;190.410004;6224.025391
304;1706289301.388996846;1947.900024;4731.562988;191.261002;6870.724121
305;1706289301.413058715;2001.343994;4886.445801;191.311996;7079.101562
306;1706289301.437119324;2019.765991;4542.715820;188.016998;6750.499023
307;1706289301.461178674;1952.411011;4825.044922;191.294998;6968.750977
308;1706289301.485239023;1953.005981;4948.312988;190.395996;7091.714844
309;1706289301.509300152;1920.406006;5012.312012;195.453995;7128.171875
310;1706289301.533359502;1872.619019;4211.050781;191.278000;6274.947754
311;1706289301.557418651;2032.285034;4857.422852;193.102005;7082.810059
312;1706289301.581480280;1925.902954;4742.789062;190.016998;6858.708984
313;1706289301.605539620;2026.714966;4285.294922;191.307999;6503.317871
314;1706289301.629599349;1990.494995;4411.962891;190.128006;6592.585938
315;1706289301.653659198;1842.145996;4449.545898;190.395996;6482.087891
316;1706289301.677719577;1919.733032;4273.125000;194.507996;6387.365723
317;1706289301.701778707;1953.706055;4441.330078;188.020004;6583.056152
318;1706289301.725839666;1935.711060;5051.266113;191.212997;7178.189941
319;1706289301.749898175;1941.717041;4576.537109;190.427002;6708.680664
320;1706289301.773957024;1926.193970;5188.013184;190.410004;7304.617188
321;1706289301.798016524;1934.149048;4705.194824;190.363007;6829.706543
322;1706289301.822075443;1914.344971;4499.513184;190.962997;6604.821289
323;1706289301.846137032;1941.036011;4238.187012;189.197006;6368.419922
324;1706289301.870195732;1993.675049;4086.298096;194.619995;6274.592773
325;1706289301.894258131;2001.615967;4454.609863;192.145004;6648.371094
326;1706289301.918318050;1933.729004;4032.970947;191.307999;6158.007812
327;1706289301.942378080;1962.647949;4542.619141;189.167007;6694.434082
