Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
700;1706284930.930416046;1543.194946;2384.825928;189.511993;4117.532715
701;1706284930.954476204;1541.541992;2388.782959;189.214005;4119.539062
702;1706284930.978536202;1540.619995;2382.205078;189.197006;4112.021973
703;1706284931.002596760;1534.371948;2385.028076;189.449997;4108.850098
704;1706284931.026657708;1534.043945;2382.968018;189.436005;4106.448242
705;1706284931.050718777;1545.993042;2384.825928;189.119003;4119.937988
706;1706284931.074779256;1534.359985;2386.076904;189.464996;4109.901855
707;1706284931.098839714;1524.233032;2387.110107;191.610992;4102.954102
708;1706284931.122899883;1544.949951;2383.876953;189.513000;4118.339844
709;1706284931.146961402;1548.375977;2386.925049;190.410004;4125.710938
710;1706284931.171022250;1553.400024;2388.019043;193.658005;4135.077148
711;1706284931.195082989;1532.676025;2386.121094;190.315002;4109.112305
712;1706284931.219143498;1527.078003;2384.644043;190.348007;4102.069824
713;1706284931.243204636;1559.671997;2388.058105;195.154007;4142.884277
714;1706284931.267265195;1544.553955;2385.655029;189.511993;4119.720703
715;1706284931.291326294;1530.979004;2388.621094;191.195999;4110.795898
716;1706284931.315386392;1526.394043;2383.876953;190.410004;4100.680664
717;1706284931.339447221;1546.207031;2386.262939;193.658005;4126.127930
718;1706284931.363507510;1532.526001;2384.381104;189.511993;4106.418945
719;1706284931.387569179;1543.760010;2390.479004;189.511993;4123.750977
720;1706284931.411629457;1527.588989;2386.262939;193.705002;4107.557129
721;1706284931.435688956;1541.977051;2388.886963;188.315994;4119.179688
722;1706284931.459748324;1543.954956;2386.906982;190.380005;4121.242188
723;1706284931.483807433;1527.584961;2385.611084;189.511993;4102.708008
724;1706284931.507866511;1532.392944;2391.229980;193.595993;4117.218750
725;1706284931.531925950;1539.568970;2382.360107;185.871994;4107.801270
726;1706284931.555985338;1528.086060;2387.938965;192.807007;4108.832031
727;1706284931.580044557;1525.547974;2386.458008;189.466995;4101.473145
728;1706284931.604103666;1533.206055;2386.014893;189.449997;4108.670898
729;1706284931.628162714;1538.108032;2383.858887;190.410004;4112.376953
730;1706284931.652221233;1528.978027;2384.443115;190.427002;4103.848145
731;1706284931.676280741;1528.095947;2385.875977;189.451004;4103.422852
732;1706284931.700339270;1530.639038;2383.858887;189.449005;4103.946777
733;1706284931.724398588;1539.436035;2385.611084;190.410004;4115.457031
734;1706284931.748457777;1524.994995;2383.907959;189.481995;4098.384766
735;1706284931.772517235;1533.541016;2382.843994;186.233994;4102.619141
736;1706284931.796576604;1529.635986;2389.434082;192.824005;4111.894043
737;1706284931.820635712;1539.594971;2382.968018;189.214005;4111.777344
738;1706284931.844695711;1526.905029;2385.593018;188.315994;4100.813965
739;1706284931.868755089;1523.741943;2384.524902;189.529007;4097.795898
740;1706284931.892815158;1535.391968;2387.086914;190.348999;4112.828125
741;1706284931.916874687;1560.479004;2387.090088;194.552994;4142.122070
742;1706284931.940933965;1525.943970;2385.291016;189.511993;4100.747070
743;1706284931.964992784;1526.899048;2382.183105;188.315994;4097.397949
744;1706284931.989052692;1527.777954;2382.165039;189.511993;4099.455078
745;1706284932.013112211;1538.739014;2384.363037;190.110001;4113.211914
746;1706284932.037171140;1526.588013;2385.997070;190.287003;4102.872070
747;1706284932.061229889;1528.572998;2387.000000;189.542999;4105.116211
